run,stage,run_group,model,sweep_label,dataset,seed,mean_foscttm,jvp_rhs_cos,time_mae,time_spearman,kappa_mean,beta_mean,lr,sinkhorn_reg,lambda_dyn,kot_rna_layer,kot_protein_layer,velocity_layer
run_20260701_183237,clean,linked_ode,kot_nodyn,,synthetic_linked_ode,2026.0,0.040334,-0.8318068981170654,0.21427685537107422,0.9999947112143569,0.6950700879096985,0.6904825568199158,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_141322,clean,linked_ode,linear_ode,,synthetic_linked_ode,,0.446429,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_141322,clean,linked_ode,moscot,,synthetic_linked_ode,,0.480254,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_200635_moscot_sweep,clean,linked_ode,moscot_sweep,epsilon_0p01_maxiter_100,synthetic_linked_ode,,0.522506,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_200635_moscot_sweep,clean,linked_ode,moscot_sweep,epsilon_0p01_maxiter_1000,synthetic_linked_ode,,0.522506,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_200635_moscot_sweep,clean,linked_ode,moscot_sweep,epsilon_0p01_maxiter_200,synthetic_linked_ode,,0.522506,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_200635_moscot_sweep,clean,linked_ode,moscot_sweep,epsilon_0p01_maxiter_500,synthetic_linked_ode,,0.522506,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_200635_moscot_sweep,clean,linked_ode,moscot_sweep,epsilon_0p05_maxiter_100,synthetic_linked_ode,,0.548474,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_200635_moscot_sweep,clean,linked_ode,moscot_sweep,epsilon_0p05_maxiter_1000,synthetic_linked_ode,,0.548474,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_200635_moscot_sweep,clean,linked_ode,moscot_sweep,epsilon_0p05_maxiter_200,synthetic_linked_ode,,0.548474,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_200635_moscot_sweep,clean,linked_ode,moscot_sweep,epsilon_0p05_maxiter_500,synthetic_linked_ode,,0.548474,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_200635_moscot_sweep,clean,linked_ode,moscot_sweep,epsilon_0p1_maxiter_100,synthetic_linked_ode,,0.480252,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_200635_moscot_sweep,clean,linked_ode,moscot_sweep,epsilon_0p1_maxiter_1000,synthetic_linked_ode,,0.480252,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_200635_moscot_sweep,clean,linked_ode,moscot_sweep,epsilon_0p1_maxiter_200,synthetic_linked_ode,,0.480252,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_200635_moscot_sweep,clean,linked_ode,moscot_sweep,epsilon_0p1_maxiter_500,synthetic_linked_ode,,0.480252,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
