run,stage,run_group,model,sweep_label,seed,mean_foscttm,time_mae,time_spearman,jvp_rhs_cos,jvp_norm,rhs_norm,kappa_mean,beta_mean,lr,sinkhorn_reg,lambda_dyn,phi_init_gain,kot_rna_layer,kot_protein_layer,velocity_layer
run_oracle_kotoracles_mean_20260701_205724,oracle,linked_ode,kot_oracle,,33.0,0.02013,0.1097983596719344,0.9999952325429116,0.848818302154541,0.15675994753837585,0.12180674076080322,1.0,0.4999999403953552,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_kotoracles_mean_20260701_205724,oracle,linked_ode,kot_oracle,,42.0,0.019222,0.10659011802360474,0.9999947161347046,0.8561526536941528,0.15640319883823395,0.12055468559265137,1.0,0.4999999403953552,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_kotoracles_mean_20260701_205724,oracle,linked_ode,kot_oracle,,77.0,0.020918,0.11260652130426085,0.9999948321747167,0.8416939377784729,0.15751823782920837,0.12220825254917145,1.0,0.4999999403953552,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_kotoracles_mean_20260701_205724,oracle,linked_ode,kot_oracle,,88.0,0.020178,0.10958911782356472,0.9999947488466963,0.8484541177749634,0.15969769656658173,0.12179742753505707,1.0,0.4999999403953552,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_kotoracles_mean_20260701_205724,oracle,linked_ode,kot_oracle,,101.0,0.019609,0.10581756351270255,0.9999950342306932,0.8554983139038086,0.1573837250471115,0.12190696597099304,1.0,0.4999999403953552,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_kotoracles_mean_20260701_205724,oracle,linked_ode,kot_oracle,,123.0,0.018947,0.10521304260852171,0.9999949503027017,0.8591891527175903,0.15706759691238403,0.12040167301893234,1.0,0.4999999403953552,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_kotoracles_mean_20260701_205724,oracle,linked_ode,kot_oracle,,2026.0,0.018663,0.1052638527705541,0.9999943787904713,0.8511279821395874,0.15340650081634521,0.12015678733587265,1.0,0.4999999403953552,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_kotoracles_mean_20260701_205724,oracle,linked_ode,kot_oracle_learnalpha,,6.0,0.019857,0.1010354070814163,0.9999946884627167,0.8105897903442383,0.15347611904144287,0.10992558300495148,1.0,0.4999999403953552,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_kotoracles_mean_20260701_205724,oracle,linked_ode,kot_oracle_learnalpha,,9.0,0.019767,0.10168193638727746,0.9999942784463984,0.8071361780166626,0.1490146815776825,0.11216887831687927,1.0,0.4999999403953552,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_kotoracles_mean_20260701_205724,oracle,linked_ode,kot_oracle_learnalpha,,11.0,0.019113,0.0962748549709942,0.9999929112616787,0.7328024506568909,0.14134356379508972,0.10457305610179901,1.0,0.4999999403953552,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_kotoracles_mean_20260701_205724,oracle,linked_ode,kot_oracle_learnalpha,,17.0,0.019939,0.09946909381876375,0.9999928688540771,0.7654750943183899,0.14558765292167664,0.10800325125455856,1.0,0.4999999403953552,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_kotoracles_mean_20260701_205724,oracle,linked_ode,kot_oracle_learnalpha,,21.0,0.017261,0.09007801560312062,0.9999941253983138,0.7900240421295166,0.14224301278591156,0.10492166876792908,1.0,0.4999999403953552,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_kotoracles_mean_20260701_205724,oracle,linked_ode,kot_oracle_learnalpha,,33.0,0.02201,0.10578515703140629,0.9999926247733879,0.726521372795105,0.1452433466911316,0.10837271809577942,1.0,0.4999999403953552,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_kotoracles_mean_20260701_205724,oracle,linked_ode,kot_oracle_learnalpha,,42.0,0.018838,0.09653250650130026,0.9999927821898286,0.7617336511611938,0.14327341318130493,0.104794442653656,1.0,0.4999999403953552,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_kotoracles_mean_20260701_205724,oracle,linked_ode,kot_oracle_learnalpha,,77.0,0.01833,0.0964268853770754,0.9999921050056684,0.7750332355499268,0.14072352647781372,0.10690110176801682,1.0,0.4999999403953552,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_kotoracles_mean_20260701_205724,oracle,linked_ode,kot_oracle_learnalpha,,88.0,0.02045,0.09966113222644528,0.9999937430061638,0.7263046503067017,0.14529889822006226,0.10697098076343536,1.0,0.4999999403953552,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_kotoracles_mean_20260701_205724,oracle,linked_ode,kot_oracle_learnalpha,,101.0,0.019871,0.0956631326265253,0.9999936049823981,0.7447603344917297,0.14633801579475403,0.1058194488286972,1.0,0.4999999403953552,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_kotoracles_mean_20260701_205724,oracle,linked_ode,kot_oracle_learnalpha,,123.0,0.019013,0.0979619923984797,0.9999914953090079,0.7486914396286011,0.14136654138565063,0.10599030554294586,1.0,0.4999999403953552,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_kotoracles_mean_20260701_205724,oracle,linked_ode,kot_oracle_learnalpha,,2026.0,0.018634,0.10019603920784156,0.999991824805659,0.7862528562545776,0.14335644245147705,0.11045490205287933,1.0,0.4999999403953552,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_kotoracles_mean_20260701_205724,oracle,linked_ode,kot_oracle_learnalpha_kappa,,6.0,0.050117,0.2907733546709342,0.999997156047429,0.9675378203392029,0.1620035171508789,0.10939647257328033,0.42690765857696533,0.4999999403953552,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_kotoracles_mean_20260701_205724,oracle,linked_ode,kot_oracle_learnalpha_kappa,,9.0,0.057357,0.33927225445089015,0.9999972040233853,0.9732047319412231,0.16366493701934814,0.11810696870088577,0.3463728129863739,0.4999999403953552,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_kotoracles_mean_20260701_205724,oracle,linked_ode,kot_oracle_learnalpha_kappa,,11.0,0.049215,0.28650210042008395,0.9999970058073979,0.9678981304168701,0.15833058953285217,0.10839879512786865,0.4356333613395691,0.4999999403953552,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_kotoracles_mean_20260701_205724,oracle,linked_ode,kot_oracle_learnalpha_kappa,,17.0,0.056317,0.33148629725945183,0.999996917319335,0.9705847501754761,0.16198515892028809,0.11590917408466339,0.3581942021846771,0.4999999403953552,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_kotoracles_mean_20260701_205724,oracle,linked_ode,kot_oracle_learnalpha_kappa,,21.0,0.058381,0.345621124224845,0.9999969821913568,0.974263608455658,0.16201943159103394,0.12039203941822052,0.32847338914871216,0.4999999403953552,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_kotoracles_mean_20260701_205724,oracle,linked_ode,kot_oracle_learnalpha_kappa,,33.0,0.049528,0.28807921584316865,0.9999969230313542,0.9686586856842041,0.15888482332229614,0.10989612340927124,0.43679237365722656,0.4999999403953552,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_kotoracles_mean_20260701_205724,oracle,linked_ode,kot_oracle_learnalpha_kappa,,42.0,0.056142,0.3295687137427485,0.9999971197593676,0.9697133302688599,0.1588590443134308,0.1132124736905098,0.3682454228401184,0.4999999403953552,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_kotoracles_mean_20260701_205724,oracle,linked_ode,kot_oracle_learnalpha_kappa,,77.0,0.051335,0.2984444888977795,0.9999969500313837,0.9684847593307495,0.15796974301338196,0.10893449187278748,0.41416630148887634,0.4999999403953552,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
