run,stage,run_group,model,sweep_label,seed,mean_foscttm,time_mae,time_spearman,jvp_rhs_cos,jvp_norm,rhs_norm,kappa_mean,beta_mean,lr,sinkhorn_reg,lambda_dyn,phi_init_gain,kot_rna_layer,kot_protein_layer,velocity_layer
run_branch_mean_20260701_190000,branch,linked_ode,kot_nodyn,,77.0,0.376852,0.355050143661068,0.9983165414356008,-0.776311993598938,0.254760205745697,1.5271438360214233,0.6950731873512268,0.7003668546676636,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_190000,branch,linked_ode,kot_nodyn,,88.0,0.375163,0.35169515337666596,0.9982033082861089,-0.786276638507843,0.2588619589805603,1.4887584447860718,0.6950675845146179,0.6939285397529602,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_190000,branch,linked_ode,kot_nodyn,,101.0,0.38033,0.3645620550923072,0.9983709827890268,-0.8086403608322144,0.25581222772598267,1.447206974029541,0.695076048374176,0.6838802099227905,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_190000,branch,linked_ode,kot_nodyn,,123.0,0.382418,0.37566003915079543,0.9980606358585188,-0.785651683807373,0.2548760771751404,1.4599529504776,0.6950873732566833,0.6874195337295532,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_190000,branch,linked_ode,kot_nodyn,,2026.0,0.375625,0.3535448900280833,0.9981136923007852,-0.7882476449012756,0.25554394721984863,1.4826198816299438,0.695070743560791,0.6906347274780273,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,glue,,6.0,0.273251,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,glue,,9.0,0.26846,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,glue,,11.0,0.270374,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,glue,,17.0,0.286334,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,glue,,21.0,0.274149,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,glue,,33.0,0.271051,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,glue,,42.0,0.270684,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,glue,,77.0,0.274012,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,glue,,88.0,0.274278,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,glue,,101.0,0.275214,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,glue,,123.0,0.269948,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,glue,,2026.0,0.272567,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,linear_ode,,,0.436789,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,moscot,,,0.27831,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,moscot_sweep,epsilon_0p01_maxiter_100,,0.246994,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,moscot_sweep,epsilon_0p01_maxiter_1000,,0.246994,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,moscot_sweep,epsilon_0p01_maxiter_200,,0.246994,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,moscot_sweep,epsilon_0p01_maxiter_500,,0.246994,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,moscot_sweep,epsilon_0p05_maxiter_100,,0.27292,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,moscot_sweep,epsilon_0p05_maxiter_1000,,0.27292,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,moscot_sweep,epsilon_0p05_maxiter_200,,0.27292,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,moscot_sweep,epsilon_0p05_maxiter_500,,0.27292,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,moscot_sweep,epsilon_0p1_maxiter_100,,0.27831,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,moscot_sweep,epsilon_0p1_maxiter_1000,,0.27831,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,moscot_sweep,epsilon_0p1_maxiter_200,,0.27831,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,moscot_sweep,epsilon_0p1_maxiter_500,,0.27831,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,moscot_sweep,epsilon_0p5_maxiter_100,,0.341559,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,moscot_sweep,epsilon_0p5_maxiter_1000,,0.341559,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,moscot_sweep,epsilon_0p5_maxiter_200,,0.341559,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,moscot_sweep,epsilon_0p5_maxiter_500,,0.341559,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,scot,,,0.445142,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,totalvi,,6.0,0.0,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,totalvi,,9.0,0.0,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,totalvi,,11.0,0.0,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
