gene_symbol,molecule,cell_line,half_life_hours,gamma_per_hour,half_life_rep1_hours,half_life_rep2_hours,replicate_log_ratio,anchor_weight,source
DEGS1,RNA,K562,0.662196943140767,1.0467387198623763,0.697605002555999,0.6267888837255339,0.10704326830209421,0.8984867961511207,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DEK,RNA,K562,5.17063198147402,0.13405463452890068,5.45770714615912,4.88355681678892,0.11115495467989614,0.8948000847252752,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DENND1A,RNA,K562,1.78963162314139,0.38731276962084793,1.89632724281577,1.68293600346702,0.11937909614803224,0.8874713000315836,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DENND4A,RNA,K562,1.55022908290022,0.44712564627105467,1.40670685535168,1.69375131044876,0.18569437021534527,0.8305273901036702,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DENND4B,RNA,K562,1.33877660206318,0.5177467095643445,1.18748000373987,1.49007320038649,0.2269918286978224,0.7969272941972687,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DENND4C,RNA,K562,0.9208880818453808,0.7526942678755683,0.838466157850782,1.00331000583998,0.17948559870731115,0.8356999860165959,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DENND5A,RNA,K562,1.72746274620923,0.40125159403929134,1.81958601723823,1.63533947518024,0.10675859928240956,0.8987426039151258,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DENND5B,RNA,K562,0.592027510508604,1.1708023162039725,0.5974302701303499,0.586624750886857,0.01825222482500737,0.9819133382024058,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DENR,RNA,K562,7.28304947252655,0.09517265853742536,7.91439832549081,6.6517006195623,0.1738111192104766,0.8404556285900352,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DEPDC1,RNA,K562,0.6141906788969899,1.1285537283059253,0.638966229746955,0.589415128047025,0.08072086755091729,0.9224511415578983,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DEPDC1B,RNA,K562,2.2554283103057,0.30732396919589805,2.71768654451089,1.79317007610051,0.4157959375615031,0.6598149001849777,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DERL1,RNA,K562,1.35187357056034,0.512730772798999,1.5019596667112,1.20178747440949,0.22296068942144315,0.8001463028904173,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DESI1,RNA,K562,3.7267830500468695,0.18599075160847583,3.50388392467027,3.94968217542348,0.11976306775328226,0.8871306016653323,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DESI2,RNA,K562,1.90678138167568,0.36351685999304617,2.32770955231436,1.48585321103701,0.4488955991848851,0.638332737673254,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DFFA,RNA,K562,3.03096622179245,0.22868852037223714,2.64445103769567,3.41748140588922,0.256440352165075,0.7738011487461453,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DGCR14,RNA,K562,0.467355088653166,1.4831274921119866,0.5043988389981588,0.4303113383081719,0.1588583130674381,0.8531172259691553,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DGCR2,RNA,K562,1.20014004788493,0.5775552459744303,1.26015071475333,1.14012938101654,0.10008958060725932,0.9047563657809903,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DGCR6L,RNA,K562,3.08534562687263,0.22465787123581793,3.02627817801379,3.14441307573147,0.03829371092236526,0.9624302231060405,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DGCR8,RNA,K562,0.6880484673704779,1.0074103982949825,0.7214951657703869,0.6546017689705699,0.09729861351037726,0.9072850381077874,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DGKZ,RNA,K562,2.93590935047389,0.23609284137061767,3.0157788672253494,2.85603983372243,0.05442213581030374,0.947032245885493,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DHCR24,RNA,K562,3.4573487952242,0.20048517566912033,3.94709258992706,2.96760500052133,0.2852240243391881,0.7518458036922234,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DHCR7,RNA,K562,2.96138768711237,0.23406161360650102,3.53045049098359,2.39232488324115,0.389159833026547,0.6776259543508409,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DHDDS,RNA,K562,1.21814179150003,0.5690201135833276,1.22474586604878,1.21153771695128,0.010842972957927318,0.9892156001798876,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DHFR,RNA,K562,5.49087717349512,0.1262361474603401,6.1891012548142,4.79265309217604,0.25570574352815756,0.7743697985952435,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DHPS,RNA,K562,2.29268062987662,0.30233045611644865,2.53822659642959,2.04713466332365,0.21502455658668876,0.8065216345157138,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DHRS3,RNA,K562,0.6676082670611019,1.0382543397961037,0.744371643424371,0.5908448906978329,0.23098690017428555,0.7937498639520157,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DHX15,RNA,K562,2.54882649382318,0.27194757361464833,2.70464293031932,2.39301005732703,0.12241788827786312,0.8847785526514965,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DHX16,RNA,K562,1.70283712861414,0.4070543030290076,1.82355577732711,1.58211847990117,0.14202355983885198,0.8676008157097184,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DHX29,RNA,K562,4.13536503522508,0.16761450915595377,4.40739491924971,3.8633351512004506,0.13175295442851265,0.8765575179857318,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DHX30,RNA,K562,0.93860436840772,0.7384870600334233,0.9673133885832788,0.90989534823216,0.06119293532792714,0.9406417392452173,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DHX34,RNA,K562,1.38547552918393,0.5002955057374571,1.33845396470284,1.43249709366502,0.06790395056197769,0.9343502130803125,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DHX35,RNA,K562,0.639106381111967,1.084556814084619,0.707318164188211,0.570894598035724,0.21427598400066386,0.8071256005293453,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DHX36,RNA,K562,1.12948412043043,0.6136847504290693,1.16623311106515,1.09273512979571,0.06509514506106606,0.9369783102776832,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DHX37,RNA,K562,1.65879869315683,0.41786093961819404,1.58022649704869,1.73737088926498,0.09480479803176603,0.9095504631813117,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
DHX38,RNA,K562,3.59757102310092,0.1926708815778954,3.76691931338582,3.42822273281602,0.0942155359591413,0.9100865847149326,Schofield2018_NatMethods_TimeLapseSeq_SuppTable2
